idx,sec,nanosec,t,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
120,1786799121,727017419,1786799121.727017,-11.566226565948085,-1.9864007821868723,0.08289654796767068,0.0,0.0,0.0,1.0,3.795936311292128e-05,0.0005195178572699962,0.0,0.0,0.0,0.0
121,1786799121,760341657,1786799121.760342,-11.566114483093354,-1.9864449966993083,0.08289654796767068,0.0,0.0,0.0,1.0,0.0010269090816088966,-0.0006310889066442297,0.0,0.0,0.0,0.0
122,1786799121,810348671,1786799121.810349,-11.565872093801042,-1.9864870467264057,0.08338652424495396,0.0,0.0,0.0,1.0,0.000956034754325493,-0.0005859402203475858,0.0,0.0,0.0,0.0
123,1786799121,843793051,1786799121.843793,-11.565858556937389,-1.9864368706845057,0.08401791792553914,0.0,0.0,0.0,1.0,0.0008664939020877256,-0.0005305822782920445,0.0,0.0,0.0,0.0
124,1786799121,910290031,1786799121.910290,-11.565650550885357,-1.9864475654312308,0.08325985495755547,0.0,0.0,0.0,1.0,0.0007460811269726444,-0.0004512644671171595,0.0,0.0,0.0,0.0
125,1786799121,943684278,1786799121.943684,-11.565557807226384,-1.986507759378092,0.0841017538874795,0.0,0.0,0.0,1.0,0.0006359612969362488,-0.00038229507740409046,0.0,0.0,0.0,0.0
126,1786799121,960325726,1786799121.960326,-11.565562889033544,-1.9864775723022206,0.0841017538874795,0.0,0.0,0.0,1.0,0.0005466853847709112,-0.0003278840371598088,0.0,0.0,0.0,0.0
127,1786799122,243617688,1786799122.243618,-11.56648692037866,-1.9868775071427116,0.08189830803632558,0.0,0.0,0.0,1.0,0.00023881157934646242,-0.00024758091623941047,0.0,0.0,0.0,0.0
128,1786799122,310306148,1786799122.310306,-11.56620880504494,-1.9872247199735027,0.0845753285156934,0.0,0.0,0.0,1.0,0.0029697104659141796,-0.0011258000326743354,0.0,0.0,0.0,0.0
129,1786799122,410338483,1786799122.410338,-11.566901998616798,-1.9875236244768884,0.08183863610524722,0.0,0.0,0.0,1.0,-0.000595435715343256,-0.0013440086020909093,0.0,0.0,0.0,0.0
130,1786799122,427022994,1786799122.427023,-11.56661299401885,-1.9874836721597477,0.0865368637922321,0.0,0.0,0.0,1.0,0.0021512285638952077,-0.001263923822381266,0.0,0.0,0.0,0.0
131,1786799122,610336124,1786799122.610336,-11.566784433172094,-1.9878586931076516,0.08330686101357851,0.0,0.0,0.0,1.0,0.0017514083071793955,-0.001027711258893629,0.0,0.0,0.0,0.0
132,1786799122,776922850,1786799122.776923,-11.56690892551206,-1.98806204026332,0.08092926944909513,0.0,0.0,0.0,1.0,0.0012612403440433561,-0.0007603917490068416,0.0,0.0,0.0,0.0
133,1786799122,976979385,1786799122.976979,-11.566113734670838,-1.9878787897737185,0.08385435747337866,0.0,0.0,0.0,1.0,0.0019798527902878263,0.0004087446260673171,0.0,0.0,0.0,0.0
134,1786799123,76998136,1786799123.076998,-11.56538999885024,-1.987737829504054,0.08440465604617313,0.0,0.0,0.0,1.0,0.0017603938674604844,0.00036040293211335233,0.0,0.0,0.0,0.0
135,1786799123,510363128,1786799123.510363,-11.558368465424145,-1.9857671860133381,0.08105939647095534,0.0,0.0,0.0,1.0,0.0019347918064733791,0.0005310931958742847,0.0,0.0,0.0,0.0
